Date,AAPL
2003-02-07,33.3500
2003-02-10,33.6100
2003-02-11,33.3700
2003-02-12,32.7000
2003-02-13,33.1300
2003-02-14,33.4400
2003-02-18,33.7500
2003-02-19,33.7800
2003-02-20,33.6300
2003-02-21,34.1800
2003-02-24,34.0000
2003-02-25,34.1400
2003-02-26,33.8400
2003-02-27,33.9800
2003-02-28,34.0200
2003-03-03,34.4600
2003-03-04,34.2300
2003-03-05,34.9200
2003-03-06,34.5600
2003-03-07,34.7900
2003-03-10,34.3500
2003-03-11,34.5700
2003-03-12,34.0600
2003-03-13,34.4900
2003-03-14,34.3900
2003-03-17,35.0500
2003-03-18,35.2500
2003-03-19,35.5900
2003-03-20,35.5900
2003-03-21,36.0000
2003-03-24,35.3100
2003-03-25,35.6700
2003-03-26,35.8600
2003-03-27,35.9200
2003-03-28,36.0300
2003-03-31,34.9500
2003-04-01,35.6500
2003-04-02,35.7000
2003-04-03,35.0500
2003-04-04,35.5200
2003-04-07,35.0500
2003-04-08,34.5800
2003-04-09,34.4700
2003-04-10,34.6800
2003-04-11,34.3300
2003-04-14,34.8700
2003-04-15,35.0500
2003-04-16,34.6900
2003-04-17,35.0300
2003-04-21,34.8700
2003-04-22,35.4200
2003-04-23,35.3400
2003-04-24,35.1300
2003-04-25,34.7900
2003-04-28,35.4100
2003-04-29,34.8300
2003-04-30,35.2000
2003-05-01,35.4800
2003-05-02,36.0400
2003-05-05,35.4500
2003-05-06,35.2000
2003-05-07,35.4100
2003-05-08,35.3400
2003-05-09,35.4700
2003-05-12,35.5500
2003-05-13,35.5300
2003-05-14,35.2100
2003-05-15,35.2900
2003-05-16,35.4500
2003-05-19,35.0400
2003-05-20,35.3200
2003-05-21,35.7900
2003-05-22,35.9500
2003-05-23,35.9800
2003-05-27,36.7100
2003-05-28,36.4500
2003-05-29,35.9700
2003-05-30,36.4000
2003-06-02,36.5800
2003-06-03,36.9800
2003-06-04,37.4000
2003-06-05,37.1600
2003-06-06,37.3400
2003-06-09,37.4600
2003-06-10,37.5400
2003-06-11,38.2000
2003-06-12,38.2000
2003-06-13,37.9300
2003-06-16,38.3100
2003-06-17,37.6700
2003-06-18,37.3400
2003-06-19,36.8800
2003-06-20,36.8900
2003-06-23,36.9400
2003-06-24,36.9000
2003-06-25,36.6600
2003-06-26,36.7000
2003-06-27,36.3700
2003-06-30,35.9100
2003-07-01,36.1800
2003-07-02,36.2800
2003-07-03,36.0600
2003-07-07,36.0500
2003-07-08,35.6500
2003-07-09,35.8600
2003-07-10,35.5000
2003-07-11,35.6000
2003-07-14,35.3000
2003-07-15,35.1900
2003-07-16,34.9200
2003-07-17,35.2000
2003-07-18,35.8800
2003-07-21,35.3800
2003-07-22,35.7200
2003-07-23,35.6700
2003-07-24,35.2500
2003-07-25,35.7600
2003-07-28,35.7500
2003-07-29,35.4300
2003-07-30,35.3200
2003-07-31,35.5800
2003-08-01,35.3300
2003-08-04,35.6100
2003-08-05,35.3500
2003-08-06,35.7500
2003-08-07,36.2500
2003-08-08,36.5200
2003-08-11,36.5200
2003-08-12,36.7100
2003-08-13,36.5000
2003-08-14,36.9400
2003-08-15,36.8300
2003-08-18,36.9200
2003-08-19,36.6800
2003-08-20,36.8000
2003-08-21,37.0500
2003-08-22,36.5300
2003-08-25,36.7700
2003-08-26,36.8300
2003-08-27,37.2500
2003-08-28,37.5500
2003-08-29,37.7000
2003-09-02,37.9700
2003-09-03,38.0800
2003-09-04,38.1600
2003-09-05,37.9700
2003-09-08,38.4700
2003-09-09,38.1100
2003-09-10,38.0000
2003-09-11,38.0000
2003-09-12,37.7300
2003-09-15,37.5100
2003-09-16,37.7100
2003-09-17,36.8400
2003-09-18,37.0800
2003-09-19,36.9900
2003-09-22,36.7200
2003-09-23,37.0600
2003-09-24,36.9000
2003-09-25,37.1500
2003-09-26,36.7800
2003-09-29,37.0200
2003-09-30,36.6000
2003-10-01,37.3500
2003-10-02,37.5600
2003-10-03,37.7500
2003-10-06,38.0900
2003-10-07,38.3400
2003-10-08,38.0400
2003-10-09,37.9500
2003-10-10,38.3000
2003-10-13,38.4800
2003-10-14,38.7400
2003-10-15,38.4900
2003-10-16,38.9100
2003-10-17,38.6600
2003-10-20,38.6200
2003-10-21,38.3500
2003-10-22,37.3500
2003-10-23,37.6000
2003-10-24,37.8500
2003-10-27,37.7400
2003-10-28,38.0000
2003-10-29,37.8100
2003-10-30,36.3000
2003-10-31,36.5800
2003-11-03,36.6800
2003-11-04,36.3200
2003-11-05,36.0300
2003-11-06,35.9200
2003-11-07,35.5600
2003-11-10,35.7600
2003-11-11,36.0500
2003-11-12,36.0200
2003-11-13,36.2600
2003-11-14,36.0000
2003-11-17,35.6000
2003-11-18,35.1500
2003-11-19,35.4400
2003-11-20,35.3100
2003-11-21,35.3400
2003-11-24,35.5600
2003-11-25,35.8200
2003-11-26,36.2800
2003-11-28,36.2000
2003-12-01,36.3900
2003-12-02,36.5000
2003-12-03,36.5400
2003-12-04,37.0200
2003-12-05,36.7800
2003-12-08,37.4000
2003-12-09,37.6400
2003-12-10,37.7900
2003-12-11,37.9100
2003-12-12,38.0600
2003-12-15,37.8000
2003-12-16,38.4700
2003-12-17,38.8800
2003-12-18,39.4100
2003-12-19,39.6000
2003-12-22,39.4700
2003-12-23,39.7500
2003-12-24,39.8300
2003-12-26,40.0500
2003-12-29,40.5800
2003-12-30,40.6800
2003-12-31,41.0000
2004-01-02,40.6300
2004-01-05,41.5800
2004-01-06,41.3000
2004-01-07,41.0000
2004-01-08,40.9000
2004-01-09,40.2900
2004-01-12,40.8600
2004-01-13,40.6800
2004-01-14,40.6800
2004-01-15,40.2800
2004-01-16,40.5000
2004-01-20,40.8800
2004-01-21,41.4300
2004-01-22,41.2800
2004-01-23,41.0400
2004-01-26,41.5500
2004-01-27,41.1900
2004-01-28,40.8100
2004-01-29,41.4700
2004-01-30,40.7900
2004-02-02,40.6900
2004-02-03,40.4100
2004-02-04,40.3500
2004-02-05,40.3800
2004-02-06,40.5100
2004-02-09,40.7300
2004-02-10,41.0900
2004-02-11,41.9200
2004-02-12,41.9100
2004-02-13,41.9100
2004-02-17,42.2300
2004-02-18,41.8000
2004-02-19,41.9500
2004-02-20,42.0300
2004-02-23,42.5800
2004-02-24,42.3100
2004-02-25,42.6500
2004-02-26,42.3100
2004-02-27,42.1700
2004-03-01,42.5200
2004-03-02,42.0400
2004-03-03,41.9000
2004-03-04,41.7500
2004-03-05,42.4900
2004-03-08,42.5600
2004-03-09,42.7800
2004-03-10,42.4300
2004-03-11,41.3500
2004-03-12,42.0300
2004-03-15,41.7800
2004-03-16,42.0700
2004-03-17,42.2400
2004-03-18,42.4600
2004-03-19,41.5000
