Date,AAPL
2009-04-06,368.2400
2009-04-07,358.6500
2009-04-08,362.0000
2009-04-09,372.5000
2009-04-13,378.1100
2009-04-14,368.9100
2009-04-15,379.5000
2009-04-16,388.7400
2009-04-17,392.2400
2009-04-20,379.3000
2009-04-21,381.4700
2009-04-22,383.8600
2009-04-23,384.6900
2009-04-24,389.4900
2009-04-27,385.9500
2009-04-28,383.7100
2009-04-29,391.4700
2009-04-30,395.9700
2009-05-01,393.6900
2009-05-04,401.9793
2009-05-05,402.9900
2009-05-06,403.4700
2009-05-07,396.6100
2009-05-08,407.3300
2009-05-11,407.9800
2009-05-12,399.0100
2009-05-13,389.5400
2009-05-14,387.5000
2009-05-15,390.0000
2009-05-18,396.8400
2009-05-19,398.8800
2009-05-20,397.1800
2009-05-21,396.5000
2009-05-22,393.5000
2009-05-26,404.3600
2009-05-27,405.5600
2009-05-28,410.4000
2009-05-29,417.2300
2009-06-01,426.5600
2009-06-02,428.4000
2009-06-03,431.6500
2009-06-04,440.2800
2009-06-05,444.3200
2009-06-08,438.7700
2009-06-09,435.6200
2009-06-10,432.6000
2009-06-11,429.0000
2009-06-12,424.8400
2009-06-15,416.7700
2009-06-16,416.0000
2009-06-17,415.1600
2009-06-18,414.0600
2009-06-19,420.0900
2009-06-22,407.3500
2009-06-23,405.6800
2009-06-24,409.2900
2009-06-25,415.7700
2009-06-26,425.3200
2009-06-29,424.1400
2009-06-30,421.5900
2009-07-01,418.9900
2009-07-02,408.4900
2009-07-06,409.6100
2009-07-07,396.6300
2009-07-08,402.4900
2009-07-09,410.3900
2009-07-10,414.4000
2009-07-13,424.3000
2009-07-14,424.6900
2009-07-15,438.1700
2009-07-16,442.6000
2009-07-17,430.2500
2009-07-20,430.1700
2009-07-21,427.9000
2009-07-22,427.6900
2009-07-23,437.3420
2009-07-24,446.7200
2009-07-27,444.8000
2009-07-28,439.8500
2009-07-29,436.2400
2009-07-30,445.6400
2009-07-31,443.0500
2009-08-03,452.2100
2009-08-04,453.7340
2009-08-05,451.1400
2009-08-06,450.3600
2009-08-07,457.1000
2009-08-10,456.6100
2009-08-11,453.9360
2009-08-12,458.5800
2009-08-13,462.2800
2009-08-14,460.0000
2009-08-17,444.8900
2009-08-18,445.2800
2009-08-19,443.9700
2009-08-20,460.4100
2009-08-21,465.2400
2009-08-24,468.7300
2009-08-25,471.3700
2009-08-26,468.0000
2009-08-27,466.0600
2009-08-28,464.7500
2009-08-31,461.6700
2009-09-01,455.7610
2009-09-02,453.0100
2009-09-03,457.5200
2009-09-04,461.3000
2009-09-08,458.6200
2009-09-09,463.9700
2009-09-10,470.9400
2009-09-11,472.1400
2009-09-14,475.1200
2009-09-15,477.5400
2009-09-16,488.2900
2009-09-17,491.7200
2009-09-18,491.4600
2009-09-21,497.0000
2009-09-22,499.0600
2009-09-23,498.4600
2009-09-24,496.7700
2009-09-25,492.4800
2009-09-28,498.5300
2009-09-29,498.5300
2009-09-30,495.8500
2009-10-01,487.2000
2009-10-02,484.5800
2009-10-05,488.5200
2009-10-06,498.7400
2009-10-07,517.5400
2009-10-08,514.1800
2009-10-09,516.2500
2009-10-12,524.0400
2009-10-13,526.1100
2009-10-14,535.3200
2009-10-15,529.9100
2009-10-16,549.8500
2009-10-19,552.0900
2009-10-20,551.7200
2009-10-21,551.1000
2009-10-22,554.0900
2009-10-23,553.6900
2009-10-26,554.2100
2009-10-27,548.2900
2009-10-28,540.3000
2009-10-29,551.0500
2009-10-30,536.1200
2009-11-02,533.9900
2009-11-03,537.2900
2009-11-04,540.3300
2009-11-05,548.6500
2009-11-06,551.1000
2009-11-09,562.5100
2009-11-10,566.7600
2009-11-11,570.5600
2009-11-12,567.8500
2009-11-13,572.0500
2009-11-16,576.2800
2009-11-17,577.4900
2009-11-18,576.6500
2009-11-19,572.9900
2009-11-20,569.9640
2009-11-23,582.3500
2009-11-24,583.0900
2009-11-25,585.7400
2009-11-27,579.7600
2009-11-30,583.0000
2009-12-01,589.8700
2009-12-02,587.5100
2009-12-03,585.7400
2009-12-04,585.0100
2009-12-07,586.2500
2009-12-08,587.0500
2009-12-09,589.0200
2009-12-10,591.5000
2009-12-11,590.5100
2009-12-14,595.7300
2009-12-15,593.1400
2009-12-16,597.7600
2009-12-17,593.9400
2009-12-18,596.4200
2009-12-21,598.6800
2009-12-22,601.1200
2009-12-23,611.6800
2009-12-24,618.4800
2009-12-28,622.8700
2009-12-29,619.4000
2009-12-30,622.7300
2009-12-31,619.9800
2010-01-04,626.7500
2010-01-05,623.9900
2010-01-06,608.2600
2010-01-07,594.1000
2010-01-08,602.0200
2010-01-11,601.1100
2010-01-12,590.4800
2010-01-13,587.0900
2010-01-14,589.8500
2010-01-15,580.0000
2010-01-19,587.6200
2010-01-20,580.4100
2010-01-21,582.9800
2010-01-22,550.0100
2010-01-25,540.0000
2010-01-26,542.4200
2010-01-27,542.1000
2010-01-28,534.2900
2010-01-29,529.9440
2010-02-01,533.0200
2010-02-02,531.1200
2010-02-03,540.8200
2010-02-04,526.7780
2010-02-05,531.2900
2010-02-08,533.4700
2010-02-09,536.4400
2010-02-10,534.4450
2010-02-11,536.4000
2010-02-12,533.1200
2010-02-16,541.3000
2010-02-17,538.2070
2010-02-18,543.2200
2010-02-19,540.7630
2010-02-22,542.8000
2010-02-23,535.0700
2010-02-24,531.4700
2010-02-25,526.4300
2010-02-26,526.8000
2010-03-01,532.6900
2010-03-02,541.0600
2010-03-03,545.3200
2010-03-04,554.5900
2010-03-05,564.2100
2010-03-08,562.4800
2010-03-09,560.1900
2010-03-10,576.4500
2010-03-11,581.1400
2010-03-12,579.5400
2010-03-15,563.1800
2010-03-16,565.2000
2010-03-17,565.5600
2010-03-18,566.4000
2010-03-19,560.0000
2010-03-22,557.5000
2010-03-23,549.0000
2010-03-24,557.3300
2010-03-25,562.8800
2010-03-26,562.6900
2010-03-29,562.4500
2010-03-30,566.7100
2010-03-31,567.1200
2010-04-01,568.8000
2010-04-05,571.0100
2010-04-06,568.2200
2010-04-07,563.5400
2010-04-08,567.4900
2010-04-09,566.2200
2010-04-12,572.7300
2010-04-13,586.7700
2010-04-14,589.0000
2010-04-15,595.3000
2010-04-16,550.1450
2010-04-19,550.1000
2010-04-20,555.0400
2010-04-21,554.3000
2010-04-22,547.0600
2010-04-23,544.9900
2010-04-26,531.6400
2010-04-27,529.0600
2010-04-28,529.1900
2010-04-29,532.0000
2010-04-30,525.6950
2010-05-03,530.6000
2010-05-04,506.3700
2010-05-05,509.7600
2010-05-06,498.6700
2010-05-07,493.1400
2010-05-10,521.6500
2010-05-11,509.0500
2010-05-12,505.3900
2010-05-13,510.8800
2010-05-14,507.5300
2010-05-17,507.9700
2010-05-18,498.3700
2010-05-19,494.4300
2010-05-20,475.0100
2010-05-21,472.0500
2010-05-24,477.1600
2010-05-25,477.0700
2010-05-26,475.4700
2010-05-27,490.4600
2010-05-28,485.6300
2010-06-01,482.3700
2010-06-02,493.3700
2010-06-03,505.6000
2010-06-04,498.7200
2010-06-07,485.5200
2010-06-08,484.7800
2010-06-09,474.0200
2010-06-10,487.0100
2010-06-11,488.5000
2010-06-14,483.1900
2010-06-15,497.9900
2010-06-16,501.2700
2010-06-17,500.0800
2010-06-18,500.0300
2010-06-21,488.5600
2010-06-22,486.2500
2010-06-23,482.0500
2010-06-24,475.1000
2010-06-25,472.6800
2010-06-28,472.0800
2010-06-29,454.2600
2010-06-30,444.9500
2010-07-01,439.4900
2010-07-02,436.5500
2010-07-06,436.0700
2010-07-07,450.2000
2010-07-08,456.5600
2010-07-09,467.4900
2010-07-12,475.8300
2010-07-13,489.2000
2010-07-14,491.3360
2010-07-15,494.0200
2010-07-16,459.6050
2010-07-19,466.1800
2010-07-20,481.5900
2010-07-21,477.5000
2010-07-22,484.8100
2010-07-23,490.0600
2010-07-26,488.9700
2010-07-27,492.6300
2010-07-28,484.3500
2010-07-29,484.9900
2010-07-30,484.8500
2010-08-02,490.4100
2010-08-03,489.8300
2010-08-04,506.3200
2010-08-05,508.1000
2010-08-06,500.2200
2010-08-09,505.3500
2010-08-10,503.7100
2010-08-11,491.7400
2010-08-12,492.0100
2010-08-13,486.3500
2010-08-16,485.5900
2010-08-17,490.5200
2010-08-18,482.1500
2010-08-19,467.9700
2010-08-20,462.0200
2010-08-23,464.0700
2010-08-24,451.3900
2010-08-25,454.6200
2010-08-26,450.9800
2010-08-27,458.8300
2010-08-30,452.6900
2010-08-31,450.0200
2010-09-01,460.3300
2010-09-02,463.1800
2010-09-03,470.3000
2010-09-07,464.4000
2010-09-08,470.5800
2010-09-09,476.1800
2010-09-10,476.1400
2010-09-13,482.2700
2010-09-14,480.4300
2010-09-15,480.6400
2010-09-16,481.0600
2010-09-17,490.1500
2010-09-20,508.2800
2010-09-21,513.4600
2010-09-22,516.0000
2010-09-23,513.4800
2010-09-24,527.2900
2010-09-27,530.4100
2010-09-28,527.1700
2010-09-29,527.6900
2010-09-30,525.7900
2010-10-01,525.6200
2010-10-04,522.3500
2010-10-05,538.2300
2010-10-06,534.3500
2010-10-07,530.0100
2010-10-08,536.3500
2010-10-11,538.8400
2010-10-12,541.3900
2010-10-13,543.3000
2010-10-14,540.9300
2010-10-15,601.4500
2010-10-18,617.7100
2010-10-19,607.8300
2010-10-20,607.9800
2010-10-21,611.9900
2010-10-22,612.5300
2010-10-25,616.5000
2010-10-26,618.6000
2010-10-27,616.4700
2010-10-28,618.5800
2010-10-29,613.7000
2010-11-01,615.0000
2010-11-02,615.6000
2010-11-03,620.1800
2010-11-04,624.2700
2010-11-05,625.0800
2010-11-08,626.7700
2010-11-09,624.8200
2010-11-10,622.8800
2010-11-11,617.1900
2010-11-12,603.2900
2010-11-15,595.4700
2010-11-16,583.7200
2010-11-17,583.5500
2010-11-18,596.5600
2010-11-19,590.8300
2010-11-22,591.2200
2010-11-23,583.0100
2010-11-24,594.9700
2010-11-26,590.0000
2010-11-29,582.1100
2010-11-30,555.7100
2010-12-01,564.3500
2010-12-02,571.8200
2010-12-03,573.0000
2010-12-06,578.3600
2010-12-07,587.1400
2010-12-08,590.5400
2010-12-09,591.5000
2010-12-10,592.2100
2010-12-13,594.6200
2010-12-14,594.9100
2010-12-15,590.3000
2010-12-16,591.7100
2010-12-17,590.8000
2010-12-20,595.0600
2010-12-21,603.0700
2010-12-22,605.4900
2010-12-23,604.2300
2010-12-27,602.3800
2010-12-28,598.9200
2010-12-29,601.0000
2010-12-30,598.8600
2010-12-31,593.9700
2011-01-03,604.3500
2011-01-04,602.1200
2011-01-05,609.0700
2011-01-06,613.5000
2011-01-07,616.4400
2011-01-10,614.2100
2011-01-11,616.0100
2011-01-12,616.8700
2011-01-13,616.6900
2011-01-14,624.1800
2011-01-18,639.6300
2011-01-19,631.7500
2011-01-20,626.7700
2011-01-21,611.8300
2011-01-24,611.0800
2011-01-25,619.9100
2011-01-26,616.5000
2011-01-27,616.7900
2011-01-28,600.9900
2011-01-31,600.3600
2011-02-01,611.0400
2011-02-02,612.0000
2011-02-03,610.1500
2011-02-04,610.9800
2011-02-07,614.2950
2011-02-08,618.3800
2011-02-09,616.5000
2011-02-10,616.4400
2011-02-11,624.5000
2011-02-14,628.1500
2011-02-15,624.1500
2011-02-16,624.2200
2011-02-17,625.2600
2011-02-18,630.0800
2011-02-22,610.2100
2011-02-23,611.3200
2011-02-24,608.8200
2011-02-25,610.0400
2011-02-28,613.4000
2011-03-01,600.7600
2011-03-02,600.7900
2011-03-03,609.5600
2011-03-04,600.6200
2011-03-07,591.6600
2011-03-08,592.3100
2011-03-09,591.7700
2011-03-10,580.3000
2011-03-11,576.7100
2011-03-14,569.9900
2011-03-15,569.5600
2011-03-16,557.1000
2011-03-17,561.3600
2011-03-18,561.0600
2011-03-21,576.5000
2011-03-22,577.3200
2011-03-23,582.1600
2011-03-24,586.8900
2011-03-25,579.7400
2011-03-28,575.3600
2011-03-29,581.7300
2011-03-30,581.8400
2011-03-31,586.7600
2011-04-01,591.8000
2011-04-04,587.6800
2011-04-05,569.0900
2011-04-06,574.1800
2011-04-07,580.0000
2011-04-08,578.1600
2011-04-11,577.3700
2011-04-12,570.6100
2011-04-13,576.2800
2011-04-14,578.5100
2011-04-15,530.7000
2011-04-18,526.8400
2011-04-19,521.5300
2011-04-20,525.7300
2011-04-21,525.1000
2011-04-25,525.0500
2011-04-26,532.8200
2011-04-27,537.7600
2011-04-28,537.9700
2011-04-29,544.1000
2011-05-02,538.5600
2011-05-03,533.8900
2011-05-04,535.7900
2011-05-05,534.2700
2011-05-06,535.3000
2011-05-09,537.6800
2011-05-10,542.6600
2011-05-11,535.4500
2011-05-12,535.0500
2011-05-13,529.5500
2011-05-16,518.4200
2011-05-17,530.4600
2011-05-18,529.8100
2011-05-19,531.2500
2011-05-20,524.0300
2011-05-23,518.3900
2011-05-24,518.2600
2011-05-25,519.6700
2011-05-26,518.1300
2011-05-27,520.9000
2011-05-31,529.0200
2011-06-01,525.6000
2011-06-02,528.0600
2011-06-03,523.0800
2011-06-06,521.0600
2011-06-07,519.0300
2011-06-08,519.1700
2011-06-09,516.7300
2011-06-10,509.5050
2011-06-13,504.7300
2011-06-14,508.3700
2011-06-15,502.9500
2011-06-16,500.3700
2011-06-17,485.0200
2011-06-20,484.5800
2011-06-21,493.0000
2011-06-22,487.0050
2011-06-23,480.2200
2011-06-24,474.8800
2011-06-27,482.8000
2011-06-28,493.6500
2011-06-29,497.5700
2011-06-30,506.3800
2011-07-01,521.0280
2011-07-05,532.4400
2011-07-06,535.3600
2011-07-07,546.6000
2011-07-08,531.9900
2011-07-11,527.2800
2011-07-12,534.0100
2011-07-13,538.2600
2011-07-14,528.9400
2011-07-15,597.6200
2011-07-18,594.9400
2011-07-19,602.5500
2011-07-20,595.3500
2011-07-21,606.9900
2011-07-22,618.2300
2011-07-25,618.9800
2011-07-26,622.5200
2011-07-27,607.2200
2011-07-28,610.9400
2011-07-29,603.6900
2011-08-01,606.7700
2011-08-02,592.4000
2011-08-03,601.1700
2011-08-04,577.5200
2011-08-05,579.0400
2011-08-08,546.0200
2011-08-09,573.4100
2011-08-10,549.0100
2011-08-11,562.1300
2011-08-12,563.7700
2011-08-15,557.2300
2011-08-16,539.0000
2011-08-17,533.1500
2011-08-18,504.8800
2011-08-19,490.9200
2011-08-22,498.1700
2011-08-23,518.8200
2011-08-24,523.2900
2011-08-25,520.0400
2011-08-26,526.8600
2011-08-29,539.0800
2011-08-30,540.7000
2011-08-31,540.9600
2011-09-01,532.5000
2011-09-02,524.8400
2011-09-06,522.1800
2011-09-07,534.0300
2011-09-08,534.9600
2011-09-09,524.8500
2011-09-12,530.1200
2011-09-13,529.5200
2011-09-14,532.0700
2011-09-15,542.5600
2011-09-16,546.6800
2011-09-19,546.6700
2011-09-20,546.6250
2011-09-21,539.2000
2011-09-22,520.6600
2011-09-23,525.5100
2011-09-26,531.8900
2011-09-27,539.3400
2011-09-28,528.8400
2011-09-29,527.5000
2011-09-30,515.0400
2011-10-03,495.5200
2011-10-04,501.9000
2011-10-05,504.7000
2011-10-06,514.7100
2011-10-07,515.1200
2011-10-10,537.1700
2011-10-11,543.1800
2011-10-12,548.5000
2011-10-13,558.9900
2011-10-14,591.6800
2011-10-17,582.4100
2011-10-18,590.5100
2011-10-19,580.7000
2011-10-20,583.6700
2011-10-21,590.4900
2011-10-24,596.4200
2011-10-25,583.1600
2011-10-26,586.3100
2011-10-27,598.6700
2011-10-28,600.1400
2011-10-31,592.6400
2011-11-01,578.6500
2011-11-02,584.8200
2011-11-03,597.5000
2011-11-04,596.1400
2011-11-07,608.3300
2011-11-08,612.3400
2011-11-09,600.9500
2011-11-10,595.0800
2011-11-11,608.3500
2011-11-14,613.0000
2011-11-15,616.5600
2011-11-16,611.4700
2011-11-17,600.8700
2011-11-18,594.8800
2011-11-21,580.9400
2011-11-22,580.0000
2011-11-23,570.1100
2011-11-25,563.0000
2011-11-28,588.1900
2011-11-29,582.9300
2011-11-30,599.3900
2011-12-01,613.7700
2011-12-02,620.3600
2011-12-05,625.6500
2011-12-06,623.7700
2011-12-07,623.3900
2011-12-08,616.0500
2011-12-09,627.4200
2011-12-12,625.3900
2011-12-13,625.6300
2011-12-14,618.0700
2011-12-15,619.5400
2011-12-16,625.9600
2011-12-19,621.8300
2011-12-20,630.3700
2011-12-21,625.8200
2011-12-22,629.7000
2011-12-23,633.1400
2011-12-27,640.2500
2011-12-28,639.7000
2011-12-29,642.4000
2011-12-30,645.9000
2012-01-03,665.4100
2012-01-04,668.2800
2012-01-05,659.0100
2012-01-06,650.0200
2012-01-09,622.4600
2012-01-10,623.1400
2012-01-11,625.9600
2012-01-12,629.6400
2012-01-13,624.9900
2012-01-17,628.5800
2012-01-18,632.9100
2012-01-19,639.5700
2012-01-20,585.9900
2012-01-23,585.5200
2012-01-24,580.9300
2012-01-25,569.4900
2012-01-26,568.1000
2012-01-27,579.9800
2012-01-30,577.6900
2012-01-31,580.1100
2012-02-01,580.8300
2012-02-02,585.1100
2012-02-03,596.3300
2012-02-06,609.0900
2012-02-07,606.7700
2012-02-08,609.8500
2012-02-09,611.4600
2012-02-10,605.9100
2012-02-13,612.2000
2012-02-14,609.7600
2012-02-15,605.5600
2012-02-16,606.5200
2012-02-17,604.6400
2012-02-21,614.0000
2012-02-22,607.9400
2012-02-23,606.1100
2012-02-24,609.9000
2012-02-27,609.3100
2012-02-28,618.3900
2012-02-29,618.2500
2012-03-01,622.4000
2012-03-02,621.2500
2012-03-05,614.2500
2012-03-06,604.9600
2012-03-07,606.8000
2012-03-08,607.1400
2012-03-09,600.2500
2012-03-12,605.1500
2012-03-13,617.7800
2012-03-14,615.9900
2012-03-15,621.1300
2012-03-16,625.0400
2012-03-19,633.9800
2012-03-20,633.4900
2012-03-21,639.9800
2012-03-22,646.0500
2012-03-23,642.5900
2012-03-26,649.3300
2012-03-27,647.0200
2012-03-28,655.7600
2012-03-29,648.4100
2012-03-30,641.2400
2012-04-02,646.9200
2012-04-03,642.6200
2012-04-04,635.1500
2012-04-05,632.3200
2012-04-09,630.8400
2012-04-10,626.8600
2012-04-11,635.9600
2012-04-12,651.0100
2012-04-13,624.6000
2012-04-16,606.0700
2012-04-17,609.5700
2012-04-18,607.4500
2012-04-19,599.3000
2012-04-20,596.0600
2012-04-23,597.6000
2012-04-24,601.2700
2012-04-25,609.7200
2012-04-26,615.4700
2012-04-27,614.9800
2012-04-30,604.8500
2012-05-01,604.4300
2012-05-02,607.2600
2012-05-03,611.0200
2012-05-04,596.9700
2012-05-07,607.5500
2012-05-08,612.7900
2012-05-09,609.1500
2012-05-10,613.6600
2012-05-11,605.2300
2012-05-14,604.0000
2012-05-15,611.1100
2012-05-16,628.9300
2012-05-17,623.0500
2012-05-18,600.4000
2012-05-21,614.1100
2012-05-22,600.8000
2012-05-23,609.4600
2012-05-24,603.6600
2012-05-25,591.5300
2012-05-29,594.3400
2012-05-30,588.2300
2012-05-31,580.8600
2012-06-01,570.9800
2012-06-04,578.5900
2012-06-05,570.4100
2012-06-06,580.5700
2012-06-07,578.2300
2012-06-08,580.4500
2012-06-11,568.5000
2012-06-12,565.1000
2012-06-13,561.0900
2012-06-14,559.0500
2012-06-15,564.5100
2012-06-18,570.8500
2012-06-19,581.5300
2012-06-20,577.5100
2012-06-21,565.2100
2012-06-22,571.4800
2012-06-25,560.7000
2012-06-26,564.6800
2012-06-27,569.3000
2012-06-28,564.3100
2012-06-29,580.0700
2012-07-02,580.4700
2012-07-03,587.8300
2012-07-05,595.9200
2012-07-06,585.9800
2012-07-09,586.0100
2012-07-10,581.7000
2012-07-11,571.1900
2012-07-12,570.4800
2012-07-13,576.5200
2012-07-16,574.9200
2012-07-17,576.7300
2012-07-18,580.7600
2012-07-19,593.0600
2012-07-20,610.8200
2012-07-23,615.5100
2012-07-24,607.5700
2012-07-25,607.9900
2012-07-26,613.3600
2012-07-27,634.9600
2012-07-30,632.3000
2012-07-31,632.9700
2012-08-01,632.6800
2012-08-02,628.7500
2012-08-03,641.3300
2012-08-06,642.8200
2012-08-07,640.5400
2012-08-08,642.2300
2012-08-09,642.3500
2012-08-10,642.0000
2012-08-13,660.0100
2012-08-14,668.6600
2012-08-15,667.5400
2012-08-16,672.8700
2012-08-17,677.1400
2012-08-20,675.5400
2012-08-21,669.5100
2012-08-22,677.1800
2012-08-23,676.8000
2012-08-24,678.6300
2012-08-27,669.2200
2012-08-28,677.2500
2012-08-29,688.0100
2012-08-30,681.6800
2012-08-31,685.0900
2012-09-04,681.0400
2012-09-05,680.7200
2012-09-06,699.4000
2012-09-07,706.1500
2012-09-10,700.7700
2012-09-11,692.1900
2012-09-12,690.8800
2012-09-13,706.0400
2012-09-14,709.6800
2012-09-17,709.9800
2012-09-18,718.2800
2012-09-19,727.5000
2012-09-20,728.1166
2012-09-21,733.9900
2012-09-24,749.3800
2012-09-25,749.1600
2012-09-26,753.4600
2012-09-27,756.5000
2012-09-28,754.5000
2012-10-01,761.7800
2012-10-02,756.9900
2012-10-03,762.5000
2012-10-04,768.0500
2012-10-05,767.6500
2012-10-08,757.8400
2012-10-09,744.0900
2012-10-10,744.5600
2012-10-11,751.4800
2012-10-12,744.7500
2012-10-15,740.9800
2012-10-16,744.7000
2012-10-17,755.4900
2012-10-18,695.0000
2012-10-19,681.7900
2012-10-22,678.6700
2012-10-23,680.3500
2012-10-24,677.3022
2012-10-25,677.7600
2012-10-26,675.1500
2012-10-31,680.2976
2012-11-01,687.5900
2012-11-02,687.9180
2012-11-05,682.9600
2012-11-06,681.7200
2012-11-07,667.1200
2012-11-08,652.2900
2012-11-09,663.0300
2012-11-12,665.9000
2012-11-13,659.0532
2012-11-14,652.5500
2012-11-15,647.2600
2012-11-16,647.1800
2012-11-19,668.2100
2012-11-20,669.9700
2012-11-21,665.8700
2012-11-23,667.9700
2012-11-26,661.1500
2012-11-27,670.7100
2012-11-28,683.6700
2012-11-29,691.8900
2012-11-30,698.3700
2012-12-03,695.2500
2012-12-04,691.0300
2012-12-05,687.8200
2012-12-06,691.1300
2012-12-07,684.2100
2012-12-10,685.4200
2012-12-11,696.8800
2012-12-12,697.5600
2012-12-13,702.7000
2012-12-14,701.9632
2012-12-17,720.7800
2012-12-18,721.0700
2012-12-19,720.1100
2012-12-20,722.3600
2012-12-21,715.6300
2012-12-24,709.5000
2012-12-26,708.8700
2012-12-27,706.2900
2012-12-28,700.0100
2012-12-31,707.3800
2013-01-02,723.2500
2013-01-03,723.6700
2013-01-04,737.9700
2013-01-07,734.7500
2013-01-08,733.3000
2013-01-09,738.1180
2013-01-10,741.4800
2013-01-11,739.9900
2013-01-14,723.2500
2013-01-15,724.9300
2013-01-16,715.1900
2013-01-17,711.3200
2013-01-18,704.5100
2013-01-22,702.8700
2013-01-23,741.5000
2013-01-24,753.8300
2013-01-25,753.6700
2013-01-28,750.7300
2013-01-29,753.6800
2013-01-30,753.8300
2013-01-31,755.6900
2013-02-01,775.6000
2013-02-04,759.0200
2013-02-05,765.7400
2013-02-06,770.1700
2013-02-07,773.9500
2013-02-08,785.3700
2013-02-11,782.4200
2013-02-12,780.7000
2013-02-13,782.8600
2013-02-14,787.8200
2013-02-15,792.8900
2013-02-19,806.8500
2013-02-20,792.4600
2013-02-21,795.5300
2013-02-22,799.7100
2013-02-25,790.7700
2013-02-26,790.1300
2013-02-27,799.7800
2013-02-28,801.2000
2013-03-01,806.1900
2013-03-04,821.5040
2013-03-05,838.6040
2013-03-06,831.3800
2013-03-07,832.5960
2013-03-08,831.5200
2013-03-11,834.8200
2013-03-12,827.6100
2013-03-13,825.3100
2013-03-14,821.5400
2013-03-15,814.3020
2013-03-18,807.7900
2013-03-19,811.3200
2013-03-20,814.7080
2013-03-21,811.2600
2013-03-22,810.3100
2013-03-25,809.6400
2013-03-26,812.4200
2013-03-27,802.6600
2013-03-28,794.1880
2013-04-01,801.1900
2013-04-02,813.0400
2013-04-03,806.2020
2013-04-04,795.0700
2013-04-05,783.0500
2013-04-08,774.8500
2013-04-09,777.6500
2013-04-10,790.1800
2013-04-11,790.3900
2013-04-12,790.0500
2013-04-15,781.9300
2013-04-16,793.3700
2013-04-17,782.5600
2013-04-18,765.9140
2013-04-19,799.8700
2013-04-22,800.1140
2013-04-23,807.9000
2013-04-24,813.4540
2013-04-25,809.1000
2013-04-26,801.4200
2013-04-29,819.0600
2013-04-30,824.5700
2013-05-01,820.4300
2013-05-02,829.6100
2013-05-03,845.7200
2013-05-06,861.5500
2013-05-07,857.2300
2013-05-08,873.6300
2013-05-09,871.4800
2013-05-10,880.2300
2013-05-13,877.5300
2013-05-14,887.1000
2013-05-15,915.8900
2013-05-16,903.8700
2013-05-17,909.1800
2013-05-20,908.5300
2013-05-21,906.9700
2013-05-22,889.4200
2013-05-23,882.7900
2013-05-24,873.3200
2013-05-28,881.2700
2013-05-29,868.3100
2013-05-30,870.7600
2013-05-31,871.2180
2013-06-03,867.6300
2013-06-04,859.1000
2013-06-05,859.7000
2013-06-06,864.6400
2013-06-07,879.7300
2013-06-10,890.2200
2013-06-11,879.8100
2013-06-12,871.9800
2013-06-13,877.0000
2013-06-14,875.0400
2013-06-17,886.2500
2013-06-18,900.6200
2013-06-19,900.6800
2013-06-20,884.7400
2013-06-21,880.9300
2013-06-24,869.7900
2013-06-25,866.2000
2013-06-26,873.6500
2013-06-27,877.0700
2013-06-28,880.3700
2013-07-01,887.8800
2013-07-02,882.3100
2013-07-03,886.4300
2013-07-05,893.4900
2013-07-08,905.0900
2013-07-09,905.2400
2013-07-10,905.9900
2013-07-11,920.2400
2013-07-12,923.0000
2013-07-15,924.6900
2013-07-16,919.6080
2013-07-17,918.5500
2013-07-18,910.6800
2013-07-19,896.5980
2013-07-22,910.7000
2013-07-23,903.8000
2013-07-24,902.9000
2013-07-25,887.7000
2013-07-26,885.3500
2013-07-29,882.2700
2013-07-30,890.9200
2013-07-31,887.7500
2013-08-01,904.2200
2013-08-02,906.5700
2013-08-05,905.0000
2013-08-06,896.5700
2013-08-07,890.6500
2013-08-08,892.6600
2013-08-09,890.4100
2013-08-12,885.5100
2013-08-13,881.2500
2013-08-14,869.8100
2013-08-15,859.6600
2013-08-16,856.9080
2013-08-19,865.6500
2013-08-20,865.4200
2013-08-21,869.3300
2013-08-22,873.7100
2013-08-23,870.2100
2013-08-26,866.3900
2013-08-27,850.1500
2013-08-28,848.5500
2013-08-29,855.4300
2013-08-30,846.9000
2013-09-03,860.3800
2013-09-04,871.6340
2013-09-05,879.5600
2013-09-06,879.5800
2013-09-09,888.0540
2013-09-10,888.6700
2013-09-11,896.1900
2013-09-12,893.0640
2013-09-13,889.0680
2013-09-16,887.7600
2013-09-17,886.1100
2013-09-18,903.3200
2013-09-19,898.3900
2013-09-20,903.1100
2013-09-23,886.5000
2013-09-24,886.8400
2013-09-25,877.2300
2013-09-26,878.1700
2013-09-27,876.3900
2013-09-30,875.9100
2013-10-01,887.0040
2013-10-02,887.9900
2013-10-03,876.0900
2013-10-04,872.3500
2013-10-07,865.7400
2013-10-08,853.6700
2013-10-09,855.8600
2013-10-10,868.2400
2013-10-11,871.9900
2013-10-14,876.1100
2013-10-15,882.0100
2013-10-16,898.0290
2013-10-17,888.7940
2013-10-18,1011.4100
2013-10-21,1003.3000
2013-10-22,1007.0000
2013-10-23,1031.4100
2013-10-24,1025.5500
2013-10-25,1015.2000
2013-10-28,1015.0000
2013-10-29,1036.2400
2013-10-30,1030.4200
2013-10-31,1030.5800
2013-11-01,1027.0400
2013-11-04,1026.1100
2013-11-05,1021.5200
2013-11-06,1022.7500
2013-11-07,1007.9500
2013-11-08,1016.0300
2013-11-11,1010.5900
2013-11-12,1011.7800
2013-11-13,1032.4700
2013-11-14,1035.2300
2013-11-15,1033.5600
